x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-9.9628000E+00,-80.4020E-03,-15.0753E-03,-55.2763E-03,+3.3618090E+00
-9.9624000E+00,-80.4020E-03,-15.0753E-03,-55.2763E-03,+3.3618090E+00
-9.9620000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9616000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9612000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9608000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9604000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9600000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9596000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9592000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9588000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9584000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9580000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9576000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3216080E+00
-9.9572000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9568000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9564000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9560000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9556000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9552000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9548000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9544000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9540000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9536000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9532000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9528000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9524000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9520000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9516000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9512000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9508000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3216080E+00
-9.9504000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9500000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9496000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9492000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9488000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9484000E+00,-80.4020E-03,-15.0753E-03,-55.2763E-03,+3.3216080E+00
-9.9480000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9476000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9472000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9468000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9464000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9460000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9456000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9452000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9448000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9444000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9440000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9436000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9432000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.4020100E+00
-9.9428000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9424000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9420000E+00,-80.4020E-03,+25.1257E-03,+25.1257E-03,+3.3618090E+00
-9.9416000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9412000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9408000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9404000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9400000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9396000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9392000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9388000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9384000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9380000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9376000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9372000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9368000E+00,-160.8040E-03,-15.0753E-03,-55.2763E-03,+3.3216080E+00
-9.9364000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9360000E+00,+0.0E+00,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9356000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9352000E+00,-80.4020E-03,+25.1257E-03,+25.1257E-03,+3.3618090E+00
-9.9348000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9344000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9340000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9336000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9332000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9328000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9324000E+00,+0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9320000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9316000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9312000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3216080E+00
-9.9308000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9304000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9300000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9296000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9292000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9288000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9284000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9280000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9276000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9272000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9268000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9264000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9260000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9256000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9252000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9248000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9244000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9240000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9236000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9232000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9228000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9224000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9220000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9216000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9212000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3216080E+00
-9.9208000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9204000E+00,-160.8040E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9200000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9196000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9192000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9188000E+00,-80.4020E-03,-15.0753E-03,-55.2763E-03,+3.3618090E+00
-9.9184000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3216080E+00
-9.9180000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9176000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9172000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9168000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9164000E+00,-80.4020E-03,+25.1257E-03,+25.1257E-03,+3.3618090E+00
-9.9160000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9156000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9152000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9148000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9144000E+00,-160.8040E-03,-15.0753E-03,-55.2763E-03,+3.3618090E+00
-9.9140000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9136000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9132000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9128000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9124000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9120000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9116000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9112000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9108000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9104000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9100000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9096000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9092000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9088000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9084000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9080000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9076000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9072000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9068000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9064000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9060000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9056000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9052000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9048000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9044000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3216080E+00
-9.9040000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9036000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9032000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9028000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9024000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9020000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9016000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.9012000E+00,-0.0E+00,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.9008000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.9004000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.9000000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8996000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8992000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8988000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.4020100E+00
-9.8984000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8980000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8976000E+00,-80.4020E-03,+25.1257E-03,+25.1257E-03,+3.4020100E+00
-9.8972000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8968000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8964000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8960000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8956000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8952000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.8948000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8944000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8940000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8936000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8932000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8928000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3216080E+00
-9.8924000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8920000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8916000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8912000E+00,-0.0E+00,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8908000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8904000E+00,-80.4020E-03,+25.1257E-03,+25.1257E-03,+3.3618090E+00
-9.8900000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8896000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8892000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8888000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8884000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8880000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8876000E+00,-80.4020E-03,+25.1257E-03,-55.2763E-03,+3.3618090E+00
-9.8872000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.4020100E+00
-9.8868000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8864000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8860000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8856000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8852000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8848000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8844000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8840000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8836000E+00,-80.4020E-03,+25.1257E-03,-15.0753E-03,+3.3618090E+00
-9.8832000E+00,-80.4020E-03,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8828000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
-9.8824000E+00,-80.4020E-03,-15.0753E-03,-55.2763E-03,+3.3216080E+00
-9.8820000E+00,-0.0E+00,-15.0753E-03,-15.0753E-03,+3.3618090E+00
